Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Ansprechpartner-Name,Ansprechpartner-Telefon,Webseite-Einrichtung,E-Mail-Einrichtung,Telefon-Einrichtung,Fax-Einrichtung,Interviewer-Name,Datum-letzter-Befragung,Longitude,Latitude,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Rampe-Steigung,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Aufzug-Wendekreis-bei-Ausstieg,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Stuetzgriff-neben-WC-vorhanden,Stuetzgriff-neben-WC-links-klappbar,Stuetzgriff-neben-WC-rechts-klappbar,Aktivierung-Amatur-Waschbecken-Toilettenkabine,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort,Freigegeben,ID
Gesundheit,"AIDS-Hilfe Leipzig e.V.",fully,false,true,false,"Ossietzkystr. 18",04347,Leipzig,"Bürozeiten:
Mo - Do   10.00 - 18.00 Uhr
Fr     10.00 - 13.00 Uhr

persönliche Beratung:
Di und Do 15 - 21 Uhr
Mi 15 - 18 Uhr sowie nach Vereinbarung","Hans Probst","Hans Probst","www.leipzig.aidshilfe.de
info@leipzig.aidshilfe.de","www.leipzig.aidshilfe.de
info@leipzig.aidshilfe.de","0700 - 44 53 33 41 (Mo - Fr 8 - 18 Uhr, Di und Do 13 - 21 Uhr)","(0341) 2 33 39 68","schriftl., H. Probst","05.07.1999 00:00:00",12.4159346,51.3594879,false,false,0,false,0,,false,9,15,false,true,false,true,Gebäuderückseite,false,0,0,0,false,false,false,-,true,"vor Hauseingang",true,150,105,SomeDoor,false,false,false,false,true,false,false,true,0,80,false,80,100,110,110,"AIDS-Hilfe Leipzig e.V.",ausreichend,true,false,false,0,0,false,false,false,93,true,true,"2,50000000e+01",60,60,60,10,60,50,true,true,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,true,false,true,"Aufzug an der Gebäuderückseite;
Gebärdendolmetscher nach Anmeldung,
Gehörlosenselbsthilfegruppe im Haus,
AIDS-Präventions-Angebote auch für behinderte Menschen",true,aids-hilfe-leipzig-e.v.-ossietzkystr.-18-04347-leipzig-642d5808
Gesundheit,"Allgemeine Soziale Beratung für Menschen in besonderen Lebenslagen",fully,partly,true,fully,"Elsterstr. 15 ",04109,Leipzig,"Sprechzeiten: 
Di 15 - 18 Uhr
Fr  9 - 12 Uhr","Fr. Erbrich","Fr. Erbrich","www.ocvleipzig.caritas.de/9780.html
E-Mail: sozialberatung@caritas-leipzig.de","www.ocvleipzig.caritas.de/9780.html
E-Mail: sozialberatung@caritas-leipzig.de","(0341) 9 63 61 20 oder 9 63 61 47","(0341) 9 63 61 40",Naumann,"21.03.2007 00:00:00",12.3662149,51.339184,false,false,0,false,0,,false,0,0,false,false,false,false,,true,1025,61,0,true,true,false,5.95,true,"vor Eingang",true,85,90,SomeDoor,false,false,false,false,true,false,false,true,0,100,false,110,210,92,82,,ausreichend,true,true,false,0,0,false,false,false,88,true,true,"0,00000000e+00",170,200,70,97,70,95,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Ansage der etagen im Aufzug; Behinderten-WC im EG",true,allgemeine-soziale-beratung-fuer-menschen-in-besonderen-lebenslagen-elsterstr.-15-04109-leipzig-f5dd5ff5
Gesundheit,"Ambulante Hilfen für Menschen mit Behinderung",false,false,false,false,"Demmeringstr. 20",04177,Leipzig,"je 1mal im Monat Treffen nach Terminabsprache","Fr. Jähnig,","Fr. Jähnig,","www.diakonie-leipzig.de/behindertenhilfe-ambulante-behindertenhilfe.html
christine.jaehnig@diakonie-leipzig.de","www.diakonie-leipzig.de/behindertenhilfe-ambulante-behindertenhilfe.html
christine.jaehnig@diakonie-leipzig.de","(0341) 478 22 43","(0341) 478 22 30","Naumann,","25.09.2008 00:00:00",12.3339562,51.3383017,false,false,,false,,,true,8,18,true,true,false,false,,false,0,0,0,false,false,false,-,true,Eingangstür,false,0,85,SomeDoor,false,false,false,false,true,false,false,false,0,,false,,,,,,ausreichend,true,false,false,0,0,false,false,false,,true,false,"0,00000000e+00",,,,,,,false,false,false,,false,false,false,false,true,"Veranstaltungen in der Gneisenaustr. 10 oder der Paulusgemeinde Grünau oder nach Absprache",true,ambulante-hilfen-fuer-menschen-mit-behinderung-demmeringstr.-20-04177-leipzig-62afd906
Gesundheit,"Antidiskriminierungsbüro Sachsen e.V.",fully,false,false,fully,"Seeburgstr. 20",04103,Leipzig,"Die  14 - 17 Uhr;
Do  9 - 12 Uhr und 14 - 17 Uhr;
sowie Termine nach Vereinbarung","Frau Pilz","Frau Pilz","Internet: www.adb-sachsen.de

E-Mail: beratung@adb-sachsen.de","Internet: www.adb-sachsen.de

E-Mail: beratung@adb-sachsen.de","(0341) 3 03 94 92","(0341) 3 03 99 71","Naumann, Winkler, A.","28.03.2018 00:00:00",12.3808116,51.3353908,false,false,0,false,0,,false,1,5,false,false,false,false,,true,965,44,120,true,true,true,4.56,true,"links neben Tür",false,85,95,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,95,true,true,"5,00000000e+00",150,150,70,59,70,96,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,true,false,true,"zentrale Anlaufstelle in Sachsen für Menschen, die von Benachteiligung und Diskriminierung betroffen sind;
Konsultationen in Deutsch, Englisch, Griechisch, Farsi, Gebärdensprachd., Blindenführhund erlaubt; zwei untersch. anfahrbare Behindertentoiletten",true,antidiskriminierungsbuero-sachsen-e.v.-seeburgstr.-20-04103-leipzig-b053d7a0
Gesundheit,"AURYN - Kinder-, Jugend- und Familienberatungsstelle",false,false,false,false,"Lützner Str. 75 ",04177,Leipzig,"Mo, Mi, Do 9 - 16 Uhr
Di 9 - 18 Uhr
Fr 9 - 12 Uhr
und nach Vereinbarung","Dr. Christine Kündiger","Dr. Christine Kündiger","Internet: www.wege-e.v.de

E-Mail: AURYN@wege-ev.de","Internet: www.wege-e.v.de

E-Mail: AURYN@wege-ev.de","(0341) 478 58 99","(0341) 478 58 98",E-Mail,"31.05.2006 00:00:00",12.3266684,51.3346227,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,auryn-kinder-jugend-und-familienberatungsstelle-luetzner-str.-75-04177-leipzig-492f8f2f
Gesundheit,"Beratungsstelle zum Persönlichen Budget",fully,partly,true,partly,"Eichlerstr. 2",04317,Leipzig,,"Thomas Heinze, Michael Richter","Thomas Heinze, Michael Richter","www.dat-leipzig.de/menschen-mit-behinderung/persoenliches-budget

buechner.beatrix@dat-leipzig.de","www.dat-leipzig.de/menschen-mit-behinderung/persoenliches-budget

buechner.beatrix@dat-leipzig.de","(0341) 2 67 70 26","(0341) 2 67 70 99",E-Mail,"26.03.2008 00:00:00",12.40095,51.3276,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,"Beratung, Begleitung und assistenz bei der Suche und Anmietung geeigneter Wohnung, Trainingswohnen für 12 bis 24 Monate möglich",true,beratungsstelle-zum-persoenlichen-budget-eichlerstr.-2-04317-leipzig-7766680f
Gesundheit,"Caktus e.V. - Beratungsstelle für Kinder, Jugendliche und Familien",false,false,false,false,"Riemannstr. 32",04107,Leipzig,"Mo, Di, Mi, Fr   9 - 17 Uhr;
Do   9 - 18 Uhr;

und nach Vereinbarung","I. Neumeister","I. Neumeister","Internet: www.caktus.de

E-Mail: beratungsstelle@caktus.de;","Internet: www.caktus.de

E-Mail: beratungsstelle@caktus.de;","(0341) 2 25 45 44 oder 2 25 45 74","(0341) 2 25 46 90",schriftl.,"10.07.1997 00:00:00",12.3756709,51.3311156,false,true,0,false,0,,true,10,15,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,80,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"psycholog.und sozialpäd. Beratung; Psychotherapie zu Erziehung, Familie und Partnerschaft, Verhaltensauffälligkeit, Entwicklungsstörung, Schulproblemen, Gewalterfahrung, Lebenskrisen auch zu interkulturellen Fragestellungen und zur Migration",true,caktus-e.v.-beratungsstelle-fuer-kinder-jugendliche-und-familien-riemannstr.-32-04107-leipzig-05f9a3fa
Gesundheit,"Deutscher Allergie- und Asthmabund e.V.",fully,false,true,false,"Kohlenstr. 2",04107,Leipzig,"Mo, Di  10.00 - 12.00 Uhr
Mi, Do  14.00 - 16.00 Uhr und nach Vereinbarung","Fr. Eichler","Fr. Eichler","Landesverband Sachsen, Ortsverband Leipzig;
Internet: www.daab.de; E-Mail: ost@daab.de","Landesverband Sachsen, Ortsverband Leipzig;
Internet: www.daab.de; E-Mail: ost@daab.de","(0341) 2 13 21 37","(0341) 2 13 21 39",Naumann,"10.03.1999 00:00:00",12.3807778,51.3282299,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,true,Hausfront,true,144,103,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,220,152,130,,ausreichend,true,false,false,0,0,false,false,false,57,true,false,"0,00000000e+00",130,85,53,24,42,24,false,false,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"unterschiedliche Angebote sind in der Geschäftsstelle zu erfragen",true,deutscher-allergie-und-asthmabund-e.v.-kohlenstr.-2-04107-leipzig-890ad2fc
Gesundheit,"Diakonie im Zentrum",fully,partly,true,fully,"Nikolaikirchhof 3",04109,Leipzig,,,,"Beratungsstelle Altenhilfe (T.: 58 61 72 19)
Evangelische Jugendhilfe (T.: 58 61 72 10)
KirchenBezirksSozialarbeit - Allg. Soziale Beratung, Beratung und Vermittlung zu Mutter-/Vater-/Kind-Kuren (T.: 58 61 72 22","Beratungsstelle Altenhilfe (T.: 58 61 72 19)
Evangelische Jugendhilfe (T.: 58 61 72 10)
KirchenBezirksSozialarbeit - Allg. Soziale Beratung, Beratung und Vermittlung zu Mutter-/Vater-/Kind-Kuren (T.: 58 61 72 22",,,Naumann,"19.03.2013 00:00:00",12.3787462,51.3407761,false,false,,false,0,,false,0,0,false,false,false,true,"Aufzug von Rittertsraße",false,0,0,0,false,false,false,-,true,"vor der Tür 1. Etage",false,80,90,SomeDoor,false,false,false,false,false,false,false,true,0,90,false,100,150,85,85,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,,true,diakonie-im-zentrum-nikolaikirchhof-3-04109-leipzig-fbe195be
Gesundheit,"Ehe-, Familien- und Lebensberatung",partly,false,true,false,"Löhrstr. 14",04105,Leipzig,"Mo 8-16 Uhr;
Di 8-13 Uhr;
Mi 13-18 Uhr;
Do, Fr 8-13 Uhr;
Beratung nach Vereinbarung",,,"im Bistum Dresden-Meißen:
Internet: www.elf-bistum-dresden-meissen.de;
E-Mail: elf-beratung-leipzig@bistum-dresden-meissen.de","im Bistum Dresden-Meißen:
Internet: www.elf-bistum-dresden-meissen.de;
E-Mail: elf-beratung-leipzig@bistum-dresden-meissen.de","(0341) 9 83 00 71","(0341) 9 83 91 11","Ulrike Wolf (Projekt)","22.11.2005 00:00:00",12.373789,51.3457345,false,false,0,false,0,,true,1,13,false,false,false,false,,false,0,0,0,false,false,false,-,true,"rechts neben der Tüt",true,132,80,SomeDoor,false,false,false,false,true,false,false,true,0,70,false,97,80,116,114,,ausreichend,true,false,true,0,0,false,false,false,61,true,false,"0,00000000e+00",88,242,43,83,42,56,false,false,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Eingangstür auf 130 cm öffenbar",true,ehe-familien-und-lebensberatung-loehrstr.-14-04105-leipzig-cf8fe4bb
Gesundheit,"Energie- und Umweltzentrum",fully,partly,true,fully,"Katharinenstr. 17, 1. OG",04109,Leipzig,"Mo - Fr 9 - 20 Uhr, Sa 10 - 16 Uhr",,,"www.l.de
stadtwerke@l.de","www.l.de
stadtwerke@l.de","(0341) 121 33 33","(0341) 121 68 28",Naumann,"28.06.2012 00:00:00",12.3745441,51.3424518,false,false,0,false,0,,false,,,false,true,false,false,,false,0,0,0,false,false,false,-,false,,false,,88,SomeDoor,false,false,false,false,true,false,false,true,0,88,false,155,140,108,100,,ausreichend,true,true,false,0,0,false,false,false,90,true,true,"1,00000000e+01",152,170,70,107,70,103,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Ersatz für Pfaffendorfer Str.; Informationen und Beratung zu Produkten der SWL, der KWW, zu Förderprogrammen und Dienstleistungen, An und Abmeldungen; Behinderten-WC im UG - Schlüssel am Thresen erfragen",true,energie-und-umweltzentrum-katharinenstr.-17-1.-og-04109-leipzig-84ab40c4
Gesundheit,"Erwerbslosenzentrum Leipzig (LEZ) e.V.",fully,partly,true,partly,"Zschochersche Str. 48 b, Aufgang A, 3. Stock",04229,Leipzig,"Mo - Do  9.00 - 17.00 Uhr
Fr  9.00 - 14.00 Uhr

weitere Beratungen
im Buddehaus - Lützowstr. 19
Mo  9.00 - 13.00 Uhr
Mi  12.00 - 17.00 Uhr

Bürgerverein Leutzsch e.V. - Georg-Schwarz-Str. 138
Di  11.00 - 16.00 Uhr

CVJM e.V. - Schönefelder Allee 23 a
Di  15.00 - 17.00 Uhr

Bürgerverein Schönefeld - Ossietzkystr. 1
Mo  9.00 - 12.00 Uhr
Do  15.00 - 17.00 uhr

Jugend- und Altenhilfeverein e.V. - Goldsternstr. 9
Mi  9.00 - 11.00 Uhr

KOMM-Haus - Selliner Str. 17
Mo  9.00 - 17.00 Uhr
Mi  9.00 - 15.00 Uhr
Do  9.00 - 17.00 Uhr","Herr Schaefer (Ltr.)","Herr Schaefer (Ltr.)","www.Leipziger-Erwerbslosenzentrum.de
erwerbslosenzentrumLE@t-online.de","www.Leipziger-Erwerbslosenzentrum.de
erwerbslosenzentrumLE@t-online.de","(0341) 420 67 62","(0341) 420 67 64","Rosemarie Jahn","09.12.1998 00:00:00",12.3364583,51.3285887,true,false,0,true,1,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,,90,SomeDoor,false,false,false,false,true,false,false,true,0,92,false,110,145,115,115,nein,ausreichend,true,false,false,0,0,false,false,false,94,true,false,"0,00000000e+00",200,269,74,92,74,115,false,false,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Behinderten-WC im Aufgang G - 1. Etage / Kundentoiletten ebenerdiger Zugang nur über Walter-Heinze-Str. 27 möglich - Schlüssel beim Wachdienst
Betreuung von Arbeitslosen, Schuldnerberatung, Bewerbungen, Rentenberatung/Kontenklärung",true,erwerbslosenzentrum-leipzig-lez-e.v.-zschochersche-str.-48-b-aufgang-a-3.-stock-04229-leipzig-ec3d3e8d
Gesundheit,"Evangelische Lebensberatungsstelle der Inneren Mission Leipzig e.V.",partly,partly,true,false,"Ritterstr. 5 ",04109,Leipzig,"Anmeldung / Terminvereinbarung:
Mo, Di , Do  10 - 12 Uhr und 14 - 16 Uhr
Fr 10 - 12 Uhr
Mi nur nach Vereinbarung","Mallon, Trapp","Mallon, Trapp","Internet: www.diakonie-leipzig.de/beratung-betreuung-lebens-u-erziehungsberatung.html

E-Mail: ev.lebensberatung@diakonie-leipzig.de","Internet: www.diakonie-leipzig.de/beratung-betreuung-lebens-u-erziehungsberatung.html

E-Mail: ev.lebensberatung@diakonie-leipzig.de","(0341) 140 60 40","(0341) 140 60 46",schriftl.,"02.05.1996 00:00:00",12.3791334,51.3409046,true,true,2,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,true,"rechts neben dem Eingang",false,140,86,SomeDoor,false,false,false,false,true,false,false,true,0,90,false,110,145,102,85,,ausreichend,true,false,false,0,0,false,false,false,69,false,false,"0,00000000e+00",100,100,0,58,0,25,false,false,false,,false,false,false,false,true,"Ehe-, Familien- und Lebensberatung; Erziehungsber., Schwangerschafts- und Schwangerschaftskonfliktberatung; Hilfe und Begleitung für Mütter und Väter, die ein Kind verloren haben",true,evangelische-lebensberatungsstelle-der-inneren-mission-leipzig-e.v.-ritterstr.-5-04109-leipzig-f36eb0de
Gesundheit,Familieninfobüro,fully,false,true,fully,"Stadthaus Burgplatz 1, Zi. U 24",04109,Leipzig,"Mo, Mi, Fr  9 - 12 Uhr
Di 9 - 18 Uhr
Do 13 - 16.30 Uhr


Öffnungszeiten des Wickelraumes:
Mo, Mi, Fr  9 - 13 Uhr
Di, Do 9 - 18 Uhr","Fr. Dr. Pauschek, Fr. Falkenhain","Fr. Dr. Pauschek, Fr. Falkenhain","Internet: http://www.leipzig.de/jugend-familie-und-soziales/familieninfobuero/

E-Mail: fib@leipzig.de","Internet: http://www.leipzig.de/jugend-familie-und-soziales/familieninfobuero/

E-Mail: fib@leipzig.de","(0341) 123 25 98","(0341) 123 25 97",Naumann,"24.01.2009 00:00:00",12.3721356,51.3368805,true,true,1,false,0,,false,,,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,AutomaticDoor,true,false,false,false,false,false,false,false,0,90,false,150,100,93,85,,ausreichend,true,true,true,0,0,false,false,false,95,true,true,"0,00000000e+00",170,170,70,100,70,100,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Informationen rund um die Familie; Fördermöglichkeiten, Spiel- und Kursangebote, Adressen von Ansprechpartnern; Annahme von Anträgen, Still- und Wickelraum; nach Vereinbarung indiv. Beratung zu behinderten Kindern, Be.-WC im Raum 233",true,familieninfobuero-stadthaus-burgplatz-1-zi.-u-24-04109-leipzig-789d0cd7
Gesundheit,Frauenberatungsstelle,partly,false,true,false,"Karl-Liebknecht-Str. 59, 3. Etage",04275,Leipzig,"nach Terminvereinbarung","Frau Märtens","Frau Märtens","www.frauenberatung-leipzig.de
kontakt@frauenberatung-leipzig.de","www.frauenberatung-leipzig.de
kontakt@frauenberatung-leipzig.de","(0341) 391 97 91","(0341) 391 07 33",Naumann,"25.07.2011 00:00:00",12.37393,51.32516,false,false,0,false,0,,true,1,8,false,false,false,false,,false,0,0,0,false,false,false,-,true,,false,0,70,AutomaticDoor,false,false,false,false,false,false,false,true,0,70,false,100,88,110,119,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,true,false,true,"aufsuchende Sozialarbeit, leichte Sprache, bei Bedarf kann Gebärdensprachdolmetscher hinzugezogen werden; auch E-Mail-Beratung",true,frauenberatungsstelle-karl-liebknecht-str.-59-3.-etage-04275-leipzig-4a0ad713
Gesundheit,"Institut für Familientherapie und systematische Beratung e.V.",false,false,false,false,"Schirmerstr. 3",04318,Leipzig,"Beratung nach Voranmeldung

Anmeldung:  
Psychologische Beratung und Therapie
Di, Do  13.00 - 14.30 Uhr  Tel: 6 88 51 40
Sozialberatung
Di, Do  13.00 - 14.30 Uhr  Tel: 6 88 51 29","Fr. Preißer (Sekretariat)","Fr. Preißer (Sekretariat)","www.fam-thera.de
BS.Schirmerstrasse@t-online.de, fam.thera@t-online.de","www.fam-thera.de
BS.Schirmerstrasse@t-online.de, fam.thera@t-online.de","(0341) 6 88 51 27","(0341) 6 88 51 29","Hr. Stein","30.11.1999 00:00:00",12.41178,51.33361,true,true,0,false,0,,true,27,18,false,true,false,false,,false,0,0,0,false,false,false,-,true,"nach 10 Stufen an der Haustür",false,0,99,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,false,0,0,false,false,false,61,true,false,"0,00000000e+00",92,110,57,36,57,36,false,false,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,false,"Beratungsstelle in der 2. Etage (27 Stufen)

Bitte Altersbegrenzung beachten -
Nur für Jugendliche, Singles und Paare bis 27 Jahre",true,institut-fuer-familientherapie-und-systematische-beratung-e.v.-schirmerstr.-3-04318-leipzig-75bccd8f
Gesundheit,"Jugendhaus Leipzig e.V.",false,false,false,false,"Schlegelstr. 15 ",04275,Leipzig,"Erreichbarkeit Mo - Fr 9.00 - 16.00 Uhr","Frank Scheinert Geschäftsführer","Frank Scheinert Geschäftsführer","E-Mail: info@jugendhaus-leipzig.de
Internet: www.jugendhaus-leipzig.de","E-Mail: info@jugendhaus-leipzig.de
Internet: www.jugendhaus-leipzig.de","(0341) 3 02 66 00","(0341) 3 01 91 78","Martina Ruprecht","26.04.2004 00:00:00",12.366524,51.3240705,false,false,0,false,0,,true,13,21,true,true,false,false,,false,0,0,0,false,false,false,-,true,"nach 5 Stufen",true,135,79,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,false,0,0,false,false,false,70,false,false,"0,00000000e+00",85,200,65,21,65,96,false,false,false,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,true,true,"Blindenführhund darf mitgeführt werden;
Toiletten im EG;
Projekte: Beratung, Einzelbetreuung, Soziale Gruppenarbeit, Täter-Opfer-Ausgleich;
INJUMA (Beratung bei Arbeitslosigkeit und Schulden, Beschäftigungsprojekt);
SUEDPOL - Bornaische Str. 49",true,jugendhaus-leipzig-e.v.-schlegelstr.-15-04275-leipzig-da799331
Gesundheit,"Kontakt- und Beratungsstelle der Volkssolidarität",false,false,false,false,"Volksgartenstr. 28/001",04347,Leipzig,"Mo-Mi  10-15 Uhr;
Do 10-12 Uhr Beratung zu pflegerischen Leistungen;
jeden 1. Und 4. Mittwoch im Monat kostenlose Beratung zum 24-Stunden-Hausnotruf der VS",,,"Begegnungsstätte und Betreutes Wohnen zu hause in den ""Schönefelder Hochhäusern
www.volkssolidaritaet-leipzig.de
Begegnungsstätte:e.neubert@volkssolidaritaet-leipzig.de
Betr. Wohnen: g.weidinger@volkssolidaritaet-leipzig.de","Begegnungsstätte und Betreutes Wohnen zu hause in den ""Schönefelder Hochhäusern
www.volkssolidaritaet-leipzig.de
Begegnungsstätte:e.neubert@volkssolidaritaet-leipzig.de
Betr. Wohnen: g.weidinger@volkssolidaritaet-leipzig.de","(0341) 2 34 67 30",,Pressebericht,"01.11.2005 00:00:00",12.42064,51.35327,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,kontakt-und-beratungsstelle-der-volkssolidaritaet-volksgartenstr.-28_001-04347-leipzig-492f8f2f
